UMAP1,UMAP2,UMAP3,UMAP4,UMAP5,price
1.0041142,1.3053966,-1.6031327,2.2250621,6.075686,128000
-1.5737563,-1.4053205,-0.74900436,3.6301033,10.386373,239000
12.551498,-0.21870388,1.097618,2.9068668,5.9191957,69980
0.725458,2.7191443,0.5325558,4.1293836,7.777445,363000
-2.3057392,-1.8437629,-1.5602183,3.801221,9.601539,69000
10.937988,1.5789554,-0.5267847,3.212699,6.4533987,60000
11.548746,0.28013295,1.64249,2.9892201,4.4771485,46999
12.988361,-0.9127241,0.75509554,3.47392,5.948009,87999
12.280318,-0.37347957,0.9589849,2.9012353,6.8719773,107499
12.20556,-0.22421099,2.6859581,4.763407,4.8300533,78000
11.629362,1.5635277,1.2919216,4.0025015,7.4306474,188000
0.3219339,0.65684605,-0.13357058,5.3040648,10.440186,107000
-0.4087657,0.90977967,-1.7117819,5.760642,11.272583,143000
0.29926506,1.1915528,-0.5638515,5.323181,10.365986,240000
-0.27119407,0.99327517,-1.4035378,5.4722934,9.775139,204999
11.589682,0.26271182,0.31185678,5.3693304,8.462962,169900
10.943265,1.721304,-0.011086966,2.550321,7.1909866,256000
-0.25056717,0.988123,-0.35740945,5.3049116,10.624908,159000
12.513765,-0.16498698,1.1498058,2.9597292,5.845054,65000
-0.9085976,-1.7244606,-3.0429208,3.2270048,11.102241,93000
11.763864,-0.31238157,2.2458754,4.8140864,6.613802,173000
-1.0208874,-1.4028933,-2.5977309,3.485221,11.118638,115000
-0.24967042,-0.54829943,-1.0540488,4.787198,9.458583,162000
-0.2608533,-0.26154825,-0.73795027,4.7689815,9.5396,125000
11.45228,0.2585378,-0.86259294,3.2276502,6.5063963,95000
0.89535433,1.4395303,1.5925968,4.191912,1.2166593,248000
10.706671,1.9232551,1.2483149,3.9076471,6.344323,160000
1.2200172,2.9007595,0.13238807,4.318505,8.099838,360000
-0.88345575,0.67626053,-2.1673558,5.8332295,10.516088,124900
-1.7107815,-1.3322684,-0.72730976,2.2919102,9.785927,73000
0.13353357,1.1711172,-0.3738198,5.453425,10.265402,164000
-1.4289201,-1.4004253,-0.63858116,2.4709322,9.983399,57000
-0.73709124,-0.7098859,6.4613433,3.2294204,6.036696,73554
1.7804393,3.0379622,1.0602204,4.451492,8.263396,649999
0.72475505,2.7722108,0.5019585,4.1948204,7.723047,205000
11.169546,-1.7024916,0.656344,5.4094076,8.068285,195000
10.765729,2.2545738,0.95855224,3.644437,6.997768,298000
10.7213545,2.2132125,0.8717265,3.9430127,6.9368286,550000
10.08444,2.3065925,1.1337801,4.115729,7.4662056,385000
-0.74698985,-0.71566653,6.4551315,3.2273507,6.0283823,73554
1.5828133,1.3706312,-2.3975744,2.9367058,5.7445655,74850
1.0333178,1.6821195,-1.964415,2.586943,5.549227,69500
10.024432,2.6085148,0.80630517,3.9719782,7.2427473,374000
10.000297,2.5927837,0.8341283,4.023909,7.261656,374000
-1.5634892,-1.4642738,-0.8273188,2.0686443,9.751765,62000
13.049816,-0.9435174,0.8034321,3.4437683,5.8349633,72000
10.704673,1.9515847,1.8465505,3.3530364,6.342964,155000
0.50090456,2.9248729,0.21358426,2.9794178,7.0278025,159900
1.8666787,1.5280355,6.0733123,4.4072347,5.219916,175000
13.03597,-0.9398994,0.7829984,3.4603512,5.8873425,65000
11.835158,1.0369663,1.3503863,3.7526698,7.5075426,120000
10.904696,1.9162897,1.7826025,3.1547425,6.6644077,178000
-0.4615592,0.021157552,-1.0418324,4.720008,10.774631,118000
10.723152,1.8935852,1.7060694,3.4271252,6.5360875,165000
10.96725,1.948345,1.0850415,2.577762,5.536059,73000
11.199389,1.6238567,1.505107,3.1083927,4.802488,155000
-1.8446862,-1.7705567,-1.2290081,4.463945,10.034453,89900
-0.20547499,1.2229955,-0.5923607,5.7851744,9.903237,253000
12.362732,0.68380994,1.8253139,4.0082307,5.98695,143900
0.062077377,0.73659575,-0.3561277,5.7111144,10.31021,129900
13.01646,0.8039108,2.4361837,4.553033,5.301874,125000
0.08129623,2.079875,0.02181598,2.9493394,6.922557,294900
11.36991,-0.63963133,1.6062094,4.3501186,6.289176,124900
0.20528084,0.89880157,-0.42103347,5.240196,9.737269,280000
10.390223,2.4168155,0.86538756,2.2653222,7.5956435,400000
-0.097313255,-0.2343107,6.877994,3.2165668,6.800578,131250
11.922059,0.13326499,2.1571758,4.562105,6.708825,147000
0.27959636,-1.5816083,1.8337879,4.5964,2.4383664,72000
-0.040395662,-0.18303567,-0.43634856,4.800477,9.786898,133500
-0.29807737,0.5168856,0.41340652,3.1094627,-0.38637978,107500
-0.92943454,-1.6194603,-1.0038863,3.3261895,10.392129,54899
11.54739,-0.76142293,1.1176665,4.1633415,6.285792,105000
-2.3289819,-1.8153235,-1.607423,3.8262699,9.616646,74999
12.549834,-0.22100405,1.098734,2.906658,5.9222445,69990
12.34845,-0.30854884,1.4673882,3.1755493,4.7399874,59899
1.5693882,1.9836887,5.724247,4.2705855,5.6922665,115702
-1.2721817,0.5725209,5.989849,2.9976072,6.9314337,105500
-1.283292,0.66703373,6.00353,2.9446666,6.9988627,82616
0.10715426,0.6565884,-1.0303204,5.672014,10.499457,227000
-0.35240415,0.12555955,8.556273,3.1402707,6.8874316,117525
-1.3114529,-2.469892,0.3928351,3.1456046,1.3084533,78900
-0.63928765,-0.6356814,6.5020804,3.240378,6.1301427,89000
1.9187628,1.5194857,6.244655,4.494051,4.8290105,134000
0.8627148,0.2792705,4.316966,3.4627252,6.4223447,109445
0.8548206,0.2766507,4.3269863,3.4602919,6.4298325,103365
12.079383,-1.4639168,-0.50182194,3.9146216,7.0156455,95000
12.022974,0.76556027,0.9938957,4.288096,7.9173474,159990
0.8068337,2.7243214,0.503714,3.143938,7.2152257,365000
-0.6212628,0.109425865,1.1358293,3.4096954,-0.343342,103990
10.665091,1.8698549,0.9083104,3.3215017,5.6655054,55000
13.001766,0.7882778,2.417403,4.526312,5.2900023,105000
-0.4956276,0.37730187,1.0924256,3.3369093,-0.28579432,123000
11.375707,-0.75979584,1.4781623,4.314831,6.3728952,92000
10.516606,2.4954178,0.67126775,3.883352,6.8929033,269900
1.2563273,1.8648633,-1.7236305,2.4202912,5.6511183,130490
11.659069,-1.0976712,-0.57516235,4.233132,6.768204,94999
-1.8145142,-1.6560792,-1.6777165,2.3579154,10.129675,68500
-0.35328287,1.0526621,-0.40483359,5.3146887,10.675727,160000
-0.95336354,0.7991576,-2.132619,5.628756,10.732999,147000
11.989011,-0.30719256,2.4192367,4.679639,5.022117,115000
-0.38252842,-0.32880917,5.901848,3.2341962,6.344892,106000
-0.37276217,-0.33142868,5.916967,3.246942,6.3329325,138000
-0.0931698,2.010023,0.28584513,3.0398068,7.3678145,185600
0.75622183,2.3616111,0.6104933,4.1029816,8.222057,226800
0.0419254,1.9771091,0.36364907,2.9658272,7.40384,151111
0.35099015,1.1247386,-0.30881837,5.2632065,10.433387,189000
11.384731,-0.5075502,0.42512047,3.996493,6.4733377,105000
0.85114175,0.26879328,4.3345904,3.458298,6.419664,82492
12.264218,-0.76078916,0.8432538,2.669446,6.2884355,39500
-0.6284494,0.42311776,1.4973844,3.2169173,-1.1134393,55000
-1.3115199,-2.4839299,0.4107521,3.15952,1.3388824,73000
1.2031201,2.7636726,0.10938875,4.1340976,7.968219,79900
0.19878055,1.2054603,-0.4276495,5.392256,10.21788,248000
12.169709,-0.92393297,0.44529188,3.4307747,7.0019765,122500
11.734841,0.7262996,1.3167244,4.082275,7.570762,153000
10.831528,2.211802,0.99680316,3.461373,7.086312,359000
12.359417,-0.6012079,0.63141185,3.0010157,6.97734,90000
1.322016,2.4666257,0.12713766,3.6459744,7.5764437,365000
-0.6173052,1.1245077,-0.8730519,5.738067,9.78722,210000
11.385935,1.3926513,1.6438872,2.8787487,4.6976576,88400
1.3458672,1.8616602,1.3187088,4.1972246,0.7465814,137000
1.7587914,1.2349861,0.3104335,3.1579177,6.3626385,254800
0.099637836,0.72646964,-0.30878708,3.0609922,-0.59230417,83000
1.0612799,1.5951298,1.539829,4.1059012,1.19128,165900
-0.34851855,-0.48693746,-1.025365,4.839229,9.423319,205000
1.2156574,1.7282516,1.4300859,4.0478473,1.0794905,100500
11.189331,-1.6436508,0.6349688,5.3530607,7.9900103,195000
12.086513,-0.09276158,2.6506803,4.597105,4.785234,125000
-1.4624498,-1.1886804,-2.378812,3.283004,10.88252,69000
-1.4641786,-1.1918511,-2.3795037,3.2821107,10.897601,69000
-1.2462257,-1.2889023,-0.39337227,3.0534892,10.192133,119990
1.5389968,1.1127667,0.38816524,3.1507468,6.2546835,195000
-0.967223,-1.2333584,-0.5334615,3.4349751,10.30525,119990
1.8075459,1.3093108,6.284828,4.10066,6.283363,146750
2.5696507,1.8349888,2.6725614,3.7817202,8.387529,169100
0.5361497,0.16080621,2.3150823,2.9508111,7.207131,130300
11.206284,1.0668131,-0.57338256,3.1110291,6.597232,97000
-0.05934898,0.37089223,2.933749,2.8236437,6.9776835,100300
-0.05295739,0.35858887,2.9399972,2.829167,6.9746203,97800
0.25466475,-1.7075998,1.9174683,4.700542,2.3835766,113000
0.24606094,-1.7321708,1.950152,4.7313514,2.377205,88000
0.2089445,-2.2073777,1.2854017,4.3709292,2.0987537,64600
-0.2254497,0.7857962,-0.45900714,5.2885766,10.498159,120000
0.13398106,0.7739765,-0.05916771,3.0555196,-0.97989815,76725
2.662155,2.168505,2.5227718,3.969529,8.263906,235000
2.5220757,1.8082778,2.6542268,3.766774,8.405337,211500
1.9265138,1.4338084,5.9804077,4.1108894,6.546003,210000
2.5619404,1.876165,2.6291165,3.796219,8.36927,207500
2.558904,1.8222849,2.676453,3.7715244,8.398368,176000
2.5702066,1.7408834,2.7071145,3.7442675,8.339778,172000
0.14530462,0.552973,2.8118675,2.940702,7.2573605,134000
0.13998644,0.553438,2.8173723,2.9391608,7.2537017,132000
0.36158118,0.09175207,2.290273,2.859039,6.9999146,123000
0.065612026,0.50804174,2.87338,2.9047961,7.1715035,119000
-0.26209512,0.10541021,8.495147,3.1881378,6.9337983,81990
-0.20717116,0.09434202,8.483862,3.210115,6.954638,74990
1.9040532,1.4931543,6.043601,4.3310547,5.7337317,148760
-2.5646744,-1.3418138,-0.95040524,2.725846,9.665138,49000
0.70122635,1.1815406,1.6542099,4.3559456,1.2808452,174000
1.0723343,1.1285946,-1.777493,2.6520176,2.2371562,129900
-0.7848057,-0.753962,6.4378796,3.2185454,5.987483,85120
-0.7777999,-0.7443891,6.4453654,3.2192712,5.9960837,78510
0.4963869,0.29930216,1.3235102,2.8027956,6.327085,97632
0.64893275,1.7126316,-0.41834036,3.393505,7.07244,237160
-0.06334545,0.70449334,-0.13618919,2.9735804,-1.1625297,95500
12.061177,-1.1796992,0.2433951,3.7791088,7.055417,240000
12.134231,0.34377834,1.3700922,3.639164,5.6684666,120000
10.989074,1.9602064,1.3274517,3.9250581,6.7240815,449214
2.644638,2.2413502,2.4063122,3.9916217,8.20627,360000
1.4024287,1.2465731,-0.22620857,3.0573277,6.193181,256000
-0.9634687,-1.6145157,-1.3413433,3.3454914,10.551275,149500
1.6799508,1.5576006,-2.451518,2.769933,5.391444,96900
11.987659,0.05191922,2.4918988,4.31472,4.742771,125000
0.63895583,2.9729521,0.9581431,3.6270423,7.5814614,176000
10.974433,1.5353624,-0.58606833,2.606808,7.125862,169000
10.9774065,1.5389159,-0.58546776,2.5962446,7.1571646,147000
10.929669,1.4243684,-0.73251414,3.0691483,6.546108,71000
0.8444487,2.2607405,0.58070433,2.2932806,7.0548124,279000
11.95542,-0.8851584,0.89667636,4.0709887,6.376013,89000
11.1886215,1.4132079,1.7014804,2.6853464,4.196745,57440
-0.91049165,-1.5885657,-2.9307988,3.3326015,11.065965,129900
11.054617,1.8889257,1.1057425,2.5519626,5.1559834,44990
0.86301506,2.2509952,0.60080343,2.2856631,7.063399,289000
10.747166,1.5424454,2.0285654,3.3255873,5.454272,177500
10.087085,2.3416867,0.977866,4.33978,7.3181167,340000
11.35462,0.09042923,-0.1817951,4.317645,6.4714527,120000
0.9804028,1.6228492,1.7366744,2.8623414,7.4496503,204490
2.2974436,2.1951077,1.3865188,2.9096055,7.7712526,639000
0.12198147,-1.4018518,1.5991021,4.2293673,2.3380826,138000
1.0658432,-0.6880369,1.4008218,4.65461,2.0841355,141000
0.62012845,-0.81137776,1.6246452,4.482122,2.361499,153702
1.1087002,-0.61766815,1.4851466,4.709001,2.0643947,139000
2.4370968,2.019925,2.419894,3.9244583,8.204514,350000
-0.27633426,-0.37056628,6.8984776,3.2091649,6.6472754,68598
-0.48317194,-0.20227382,5.5195065,3.0591314,6.5413084,58658
0.12584408,0.21163115,3.1325014,2.937377,6.7790933,130000
11.31354,-0.6954593,0.580195,4.3524704,6.4752707,124000
-0.16919103,-0.17083743,-0.8197868,4.820016,9.535221,319000
-0.18267256,-0.13231431,-0.90702635,4.8676,9.5379095,365000
-1.4307158,-1.5146221,-0.7193677,3.7703922,10.21805,180000
-1.5745556,-1.5304934,-0.87155414,2.0966437,9.715409,59900
-1.0845537,-0.7837478,1.0814327,3.579947,1.3599205,114800
-0.95728207,-1.5363545,-1.800516,3.6228893,11.310789,89000
11.085104,1.6415088,1.2591417,2.2734716,6.3873253,189000
10.738528,-1.539888,0.89026576,5.6380396,8.94834,399000
0.99567217,3.5308723,0.0474915,3.4044528,6.952024,225000
1.8725073,2.1378326,0.9463329,3.5286748,7.8582187,429000
12.314998,-0.42836836,0.8381032,3.3656516,6.3436394,246500
2.0564406,2.0793424,1.2096038,2.1729298,7.547054,234900
2.0410845,2.0612493,1.1786184,2.1306212,7.506794,225000
0.25710064,1.2185459,-0.24825436,5.077561,10.077777,188499
0.30093253,0.5326465,-0.15489806,5.545035,10.655953,115000
12.181974,-0.23226738,2.683147,4.777314,4.8500957,94999
0.8480092,2.370184,0.68271697,4.113488,8.267077,289999
11.468279,-0.7172068,0.52513266,5.3017116,8.364701,299999
-1.3953608,-1.5405525,-0.7232228,3.75805,10.227478,192000
12.187348,-0.782247,0.57371503,3.2556393,7.0568705,125000
-0.97570395,-1.5831559,-0.515345,3.242206,10.159667,115000
11.703948,-1.4425567,0.29930693,4.2962465,6.9186387,129000
11.621038,1.6588032,1.287212,4.007589,7.433919,198000
-0.30623096,1.1018995,-1.0144014,5.3000765,9.81913,260000
10.600128,2.1005442,0.7553416,4.1088204,6.8985877,339500
0.9012795,2.780273,0.55246806,4.052732,7.867456,450000
0.48026887,1.4545687,-0.7263167,5.2407928,10.223812,380000
10.299998,2.151387,1.068685,4.2107124,7.1269207,790000
10.427281,2.1850488,0.6650299,2.7703924,7.794995,887999
-1.4550487,-1.2053206,-2.19488,3.468225,11.431095,82000
0.01751976,0.7406359,-1.3995502,5.7554736,10.628821,190000
11.657964,0.7559465,1.5371741,3.7105157,7.465113,173499
0.17836761,2.2157006,0.09432187,2.738399,7.0104213,364900
-1.3866489,-1.1770694,-2.0188735,3.4949145,11.295196,125000
-0.15182245,-0.36429524,-0.7277883,4.7195125,9.468518,190000
1.0461478,1.3047442,-1.5867015,2.1984835,6.050469,122000
12.272575,-0.4403703,0.9839363,2.9821386,6.854167,120000
-1.5373093,-1.0757958,-0.46171853,3.095135,10.174007,110000
10.908361,1.497072,-0.8322113,3.15972,6.345796,72500
10.650151,2.3123755,0.79628646,3.955565,6.9760013,550000
12.088115,-1.4904913,-0.4781341,3.9209142,7.033007,140000
0.8651251,0.36034453,4.1346283,3.4611294,6.4357786,139900
-1.1408777,0.57701457,-2.0594687,5.867054,10.259604,121000
10.794941,2.3085043,0.62728864,2.4181278,6.820282,172000
12.970168,0.7508567,2.4510639,4.576086,5.3494916,99000
10.910068,1.8902786,1.4299344,2.4533648,5.955482,29000
-1.1542687,-1.2466235,-0.5046821,3.1549473,10.286476,120000
10.649585,1.6068202,2.144273,3.1404862,5.42425,43000
-1.2919351,-2.9509249,0.7258107,3.3148062,1.1497269,67500
10.162073,2.361359,1.0052857,4.2206435,7.3476396,249000
0.053745948,2.1140141,0.2488801,2.9372487,7.2898545,159999
-1.1189548,-1.3008813,-0.38289982,3.4123964,10.046508,120000
-0.33787525,0.9697493,-0.43983173,5.242678,10.443985,149000
11.209341,1.3702197,1.706527,2.7129145,4.1904197,57438
11.869792,-0.06019847,2.2271495,4.7044187,6.658578,98000
0.8827748,1.7150364,1.6989903,2.8575277,7.47151,289190
0.08118882,-1.4137652,1.534606,4.2586775,2.34421,124000
1.100665,-1.4575497,1.1743649,4.667691,2.2026422,111000
-0.22928049,0.6601317,0.35230643,3.0971627,-0.8940039,106200
11.505083,-1.4843395,0.47412613,4.498166,6.8908544,229000
0.9717715,1.6347347,1.7481558,2.8632529,7.449217,182900
11.778376,-1.5966612,0.23506753,4.3195677,7.3277125,127000
-0.3328092,-0.70789903,-1.067424,4.6128263,9.538858,123000
-0.94560266,-1.107219,-0.9137466,3.6605272,10.437985,119900
-1.4033053,-1.1858006,-2.0444243,3.475811,11.310257,123000
-1.3236424,-1.1666762,-0.30233127,3.7144084,10.143462,63000
-1.0603812,-1.311958,-0.3263204,3.1473525,10.487727,83900
11.619755,0.2361218,0.28420067,5.329483,8.421694,114000
11.630044,0.54637885,0.7995711,4.5160437,7.578328,192500
0.5299945,0.4502182,1.0234021,2.845511,6.0076213,135000
10.7729025,2.027744,0.33948728,2.6702788,7.595297,352000
10.086028,3.6185858,1.1595492,4.0182276,6.5018005,43000
-1.8707318,-1.8786865,-2.423176,2.6146853,12.0763645,117500
0.12436936,-1.4414101,1.6217566,4.22614,2.3580964,103000
12.369787,-0.48580024,0.84904665,3.160647,6.615183,115000
11.299016,0.3457517,0.23508108,4.952077,7.663919,114000
1.205534,1.6296277,-1.3007364,2.195591,5.842621,75500
-0.9703642,-1.1493076,-1.1367327,4.6150565,9.786829,90000
-0.9576384,-1.5160489,-1.7973118,3.633685,11.285194,119000
-2.4866884,-1.3056734,-0.90786994,2.744974,9.653156,49000
-1.2630277,0.5643868,5.9706464,2.9924848,6.926407,105500
-0.05032188,-2.3739405,1.3459938,4.253141,2.0476604,63900
1.0409949,1.1046461,-1.7422826,2.6522923,2.1742294,104900
1.3072454,-0.22535306,1.4793514,4.769539,1.8051312,168735
-0.7574528,-0.24579988,0.97062004,3.4575582,-0.68549883,77900
1.2511202,1.8090372,1.4874625,4.3574758,1.4817705,322518
1.1693442,0.3233489,4.325223,3.6181684,6.3177342,71000
-0.25122723,1.095626,-0.8946307,5.2057695,9.878657,237900
-1.3343241,0.68293434,5.887104,2.9422333,7.008735,108295
-0.42385453,-0.22267081,5.4560027,3.049449,6.538381,76865
-1.0392146,-1.1171129,-1.4243256,3.4017823,10.675636,69000
12.170337,-0.08856861,2.6025968,4.8122683,5.218281,117000
-0.25991043,0.60677975,0.38022047,3.0996532,-0.917793,77000
-0.9530921,0.5865441,-2.1910403,5.9954977,10.27407,129500
10.99146,1.5848675,1.7417843,3.2178934,4.822993,69000
-0.21490063,1.0738647,-0.25422865,4.9317775,10.114371,339999
11.398285,0.8077558,1.7754961,3.2413762,4.5813394,89000
13.009339,0.79831755,2.4536042,4.576393,5.315122,120000
-1.1610262,-1.3847196,-0.5456829,3.0947812,10.555131,150000
-1.2590069,-2.8922455,0.7145093,3.1494358,1.2091067,104500
-0.48569128,-0.7609081,-0.8740178,4.354618,9.781311,144900
10.782257,1.9942461,1.987896,2.3617995,5.863417,114999
11.162882,-0.36292183,0.33276024,4.402381,6.5597916,149000
11.07768,1.3399849,-0.6872553,2.701757,6.98968,69500
-0.40765643,-0.4131036,6.18894,3.234085,6.334724,102000
-1.0672883,-2.6405349,0.75829107,3.39248,1.3710418,65000
12.937588,0.7189356,2.486339,4.6200027,5.362723,127000
11.714318,-0.68824905,1.7165074,4.0663304,5.0525784,79000
10.67496,2.3427637,0.96573526,3.7255075,6.989181,410000
-1.8495288,-1.7712569,-1.2315489,4.4575286,10.032992,88900
-1.0344796,0.6695542,-2.1386085,5.7373514,10.567144,103000
10.583401,2.4399338,0.73385924,3.7979453,6.932953,525000
12.223745,0.22234878,1.3535746,3.245196,5.7326636,109999
1.1468201,1.5911223,-1.9899555,2.4529088,5.409043,75480
11.070736,-0.15258801,0.31480122,4.5955873,6.8768735,104999
-1.2046845,-1.2169974,-0.523638,3.2741573,10.675416,116000
0.98875356,0.29916462,4.345882,3.5154953,6.402615,85124
-0.12471536,-0.36051005,6.9349494,3.4096508,6.512472,109005
-0.45196727,-0.23386863,5.5234814,3.0470073,6.546849,88700
-0.14968026,-0.33863223,6.9383407,3.3716104,6.552014,118470
-0.32424983,-0.39945608,1.4215392,3.887018,1.7129287,140000
-0.0043959212,0.660723,-0.13000818,2.9805617,-1.2465458,120000
0.32254466,0.26556793,1.7964854,2.7419927,6.874294,72900
11.195466,0.50783956,0.27215737,5.0813904,7.8344207,147900
12.176377,-0.5734646,-0.40538427,3.0614352,6.7325325,115000
-0.22136673,1.2415068,-0.5419317,5.6888227,9.945075,238000
0.40293616,2.5651076,0.026511021,2.6225424,6.9027243,259300
1.0843407,1.6766016,-2.008519,2.6646671,5.5766144,58000
0.8517899,2.7053676,-0.21331243,2.9184167,7.036281,133500
1.3170878,3.1679285,0.5344489,3.91465,7.7685275,382000
0.8274694,3.2863278,0.12157321,3.0985398,6.987342,81200
3.564716,6.930162,0.9856736,3.058136,6.8440795,158400
0.82163906,3.2699518,0.12364886,3.086644,6.9906516,79716
0.61044514,1.4004701,0.7111683,2.4050643,6.912004,159000
11.493557,-1.5124931,0.5043602,4.5036,6.8925257,130000
0.88142216,3.3032293,0.14017034,3.1728961,7.0374675,99162
1.2099789,1.6561565,-0.79843247,2.112177,6.1519866,139450
0.8196823,3.2776084,0.12342647,3.0889225,6.9899044,83300
-1.2275957,-1.1903836,-0.6879474,3.2919462,10.801358,110000
12.210523,0.24726038,1.3976568,3.2242546,5.687832,72900
0.2087739,3.5685692,1.1890569,3.5861714,7.2032204,105000
11.398082,-0.50758934,1.8256994,4.4108715,5.4725423,77990
12.185047,-0.78493947,0.9908141,3.5735185,6.7018943,105000
0.6988969,-0.13079436,1.6160936,4.4613667,2.014201,144900
12.795586,0.72972846,2.239285,4.388056,5.4866815,109900
12.949511,0.7339514,2.4774413,4.608995,5.354575,92900
-2.1596236,-1.1396167,-0.7768276,2.5692842,9.790653,94900
-1.8804541,-1.257084,-1.0179039,2.0376413,9.752038,98000
-0.9134002,-1.6568648,-2.9530122,3.2831955,11.090547,115000
-0.8181015,-1.1311709,-1.1674544,4.026201,10.330826,69000
0.98707634,2.4329162,0.9891426,4.0729837,7.5045376,188000
0.5549676,0.44919756,1.9565971,2.9483669,7.186129,199700
-0.30485758,-0.6303264,-0.75667113,4.4720087,9.575247,79900
1.1069379,1.6014068,-2.637903,2.249665,5.412687,44900
-0.18576686,-0.39204815,-0.7104803,4.696684,9.558053,145000
2.6712925,2.817638,1.9836612,4.405358,8.198912,1090000
-1.7481745,-1.6470917,-1.622965,2.423887,10.139215,125900
-0.26972923,-0.550359,-0.7621629,4.4925966,9.499021,79990
11.433243,-1.724991,0.6189858,4.6242676,7.155724,120000
11.036784,-1.4759904,0.8555008,5.3868895,8.674448,219900
1.2585866,1.8319738,1.5114278,4.4263415,1.5324532,155540
11.97424,-0.5204914,1.6610013,3.4864883,4.6254306,58000
0.0089037595,0.5381533,-2.215978,5.999503,10.52864,89899
12.08192,-0.89953154,0.7554766,3.5120158,6.8269415,85900
2.065294,3.093469,1.3371603,4.437465,8.125246,875000
13.036586,0.8231141,2.4522927,4.5702887,5.294957,124900
12.679342,-0.8489807,1.1613259,3.1871257,5.188873,107000
-1.5739924,-1.4048469,-0.9947525,2.482132,9.748283,42900
10.918305,1.8623317,1.3660151,2.4491103,6.0102735,116000
0.6635367,-0.08947495,1.6229603,4.46679,1.9334388,149000
5.245545,9.18367,2.0538263,9.656905,5.9548154,125000
-0.28049383,0.58557004,-2.1044595,5.6335793,10.683018,108000
-1.1267731,0.39728805,-1.4398991,6.063266,9.642095,90000
-1.099266,-1.3191789,-0.44702896,2.9621005,10.404725,107000
0.5385322,0.4698481,0.98568875,2.8527172,5.978287,135000
12.231868,-0.5785075,-0.4185667,2.956901,6.7170997,68000
-1.5584606,-2.5340166,0.20754623,3.2366421,1.3769536,67500
1.7554272,1.5282974,-2.3549678,2.8412457,5.320536,149900
-0.26758283,0.26050055,-0.7998,4.587534,10.8321495,220000
10.606913,2.1582894,0.9416141,3.3296058,7.5022326,450000
-1.8313841,-1.3358228,-1.031661,2.1412358,9.776707,98000
2.3143668,2.1263814,2.2341192,4.0415993,8.084031,205700
-0.95300436,-1.3207107,-0.6056081,3.4605138,10.288307,82000
11.081726,1.9209542,1.2116022,3.6090865,6.5513964,329000
-1.0822008,-0.7850417,1.0871269,3.5833507,1.3648459,120000
-0.06955278,0.59659904,-1.5409502,5.544063,10.464178,195000
1.705591,3.0078402,0.821964,4.477763,8.260996,545000
12.332176,-0.5063975,0.5924148,2.9682932,6.719426,96999
0.4997076,0.65480673,1.6952188,4.2808275,1.32445,100000
11.385337,-1.7363384,0.57622635,4.7123675,7.2466702,159000
-0.13707155,-0.22437474,6.8757315,3.215118,6.7614074,73554
11.693446,1.4183276,1.223332,3.7027137,7.3892565,115000
12.131238,0.28891206,1.3586136,3.4785066,5.562135,104900
11.764406,-1.9283731,0.31637368,4.0311904,7.090383,79999
-1.8772714,-1.6458888,-1.5985463,2.459197,9.971624,77999
-1.2781643,0.67002285,6.002878,2.9467866,6.9966135,89450
1.5709909,1.9874328,5.7128778,4.269772,5.706798,121900
1.8969485,1.1571748,5.974352,4.4349413,5.3696256,166900
1.2019632,1.8285702,-2.8173716,2.4455185,4.958959,89000
-1.3359716,0.6386493,5.936391,2.9840379,6.973071,140000
11.840799,0.48411205,1.4420482,3.0373888,4.8138375,25000
-0.35123092,-0.3646934,-0.8796025,4.8386273,9.478778,164900
-1.7620327,-1.1286086,-0.5709921,2.7293484,9.924756,79000
1.5628175,1.1780411,-1.2939742,2.5292282,5.86226,170000
1.5359421,1.3862501,-2.0879724,2.8090637,5.718772,111900
-0.1460007,-0.1392373,6.773512,3.149816,6.8149753,105000
-0.8307533,-1.1281192,-1.1642201,4.043284,10.308708,67000
1.485407,1.3876847,-2.1420443,2.795509,5.743331,84900
-0.89909965,0.84449077,-0.9998823,5.85651,9.595363,154991
0.06743894,0.68893653,-0.089838475,3.0310695,-1.1801192,120000
11.440586,0.19642669,-0.901769,3.3283794,6.43134,63500
12.287803,0.7706634,1.8187903,4.057067,6.1153855,209900
-1.0379277,-1.3358766,-0.30007514,3.1377678,10.430636,90000
1.5831801,1.9623526,5.7353897,4.273029,5.694558,116391
-1.4695482,-1.0819398,-0.7770122,3.4533722,10.590422,125000
10.691609,1.3175231,-0.5770225,3.6185174,6.402176,91000
0.57559425,0.16003025,4.3120604,3.3506885,6.3990083,85900
-1.1401559,0.46389118,5.768483,2.9631555,6.911888,79000
-1.1527573,0.48661968,5.764402,2.962348,6.9254265,74000
11.464048,0.19354917,-0.8700137,3.2622666,6.4947886,79000
1.8473387,1.3595939,6.161109,4.1092095,6.365209,193805
1.8906686,1.4545686,6.2538695,4.1963754,6.036261,179940
1.8244383,1.3271096,6.2500834,4.1058416,6.3008895,174190
1.7789195,1.2864957,6.3034325,4.087851,6.294498,165025
1.5388571,1.1033462,6.470191,3.9819689,6.3763766,154260
-0.049981803,-0.27233976,6.8888407,3.260503,6.8066607,89256
1.9332904,1.2861345,6.5689473,4.1480985,6.019696,147950
0.70627254,0.49404874,7.0307217,3.6328259,6.579374,133100
-1.3150269,0.6558575,5.899798,2.960922,6.993898,87000
0.70549417,0.4930205,7.02567,3.631838,6.5797195,131630
2.0281508,1.2780254,6.7136045,4.1769214,5.9044294,130200
