UMAP1,UMAP2,UMAP3,UMAP4,UMAP5,price
-0.23911797,0.33741888,0.9176746,8.310756,1.8042512,142000
-0.32233632,0.09595463,0.8206565,8.100423,2.1574852,137000
0.79063535,-0.10048657,0.8435609,8.055517,3.7306552,155000
0.13212909,-0.19095717,0.7662502,7.943167,2.3601272,124999
9.108484,0.5690454,1.9416265,5.9952006,3.389277,155000
1.4487138,1.0929227,1.4083096,6.8711214,2.684249,198000
0.67907405,-0.3036981,1.0237398,5.417039,3.829596,127999
2.0406413,0.8414765,0.8122894,6.4704094,2.0333095,188000
10.522533,0.55832666,1.4167997,7.8435755,3.606612,159000
-0.37899384,-0.11406266,0.7081224,8.157622,2.160765,145900
9.438015,-0.43653455,2.2768543,6.911412,4.0520773,129900
0.31294623,0.25756684,1.4167556,5.5743995,2.819232,61000
10.577863,0.5780069,1.3981827,7.9677596,3.6331036,175900
0.08599064,0.10050254,1.3402896,4.983754,3.0940728,89499
9.344055,0.1846994,1.852005,5.868141,4.154711,103000
4.216761,2.224856,1.486632,6.9463425,4.3169627,194999
1.4775383,0.8632523,0.08302503,4.892599,2.6099908,83989
0.82394,0.70237345,1.7466131,7.001494,2.7354448,104990
9.910176,-0.26403254,1.9778473,6.1066856,3.1266854,89989
10.174658,0.32899848,1.7812505,6.358937,3.140742,163000
8.835278,0.3127225,1.8409188,6.7068715,3.8269432,155000
-0.4944647,-0.129882,0.5749176,7.824326,2.2533102,100000
0.083617,0.13435203,1.0724137,7.678577,1.1716462,88900
10.294892,0.65731806,1.7961326,5.795617,3.2186208,96999
7.957384,0.19312331,1.8337111,6.9263034,3.1159472,588999
-0.21448663,-0.0037555988,0.33683154,8.119509,2.3616176,123000
-0.33944073,-0.05638998,0.9040185,8.123492,2.1323924,89000
0.09553468,-0.023211006,1.2781104,4.6176686,3.168562,83999
0.8852929,0.03307167,1.1382201,5.707436,4.251875,149999
-0.20288925,0.046970975,0.72778195,8.368414,2.0196075,145000
9.131005,0.3796937,0.86507213,6.177616,3.1839826,55000
9.133917,0.1237293,1.4476223,7.3813868,3.535639,119000
9.059092,0.327194,2.2275743,6.9561625,3.4397957,197000
9.304738,-0.012363524,1.6160824,7.569416,3.5255308,137900
9.81523,-0.17196608,1.8045,6.160326,3.5731351,90000
10.657293,0.6732007,1.5020732,8.023607,3.630503,293500
10.438377,0.5172039,1.4356893,7.9873695,3.609743,220000
1.7763109,0.7576422,1.1940242,7.294279,3.5829535,350000
-0.5431075,0.14342245,0.68011546,7.615111,1.8640566,54970
1.131544,0.13207231,1.187588,7.997487,3.5130773,225880
0.5259637,-0.20511717,0.8769355,7.683909,2.6645198,295000
0.8583195,-0.35657588,1.0598013,8.431718,3.5164485,109899
2.3159552,0.66364247,1.3821765,7.265722,3.7700665,676000
0.8845546,0.035817526,1.1415071,5.7099624,4.249125,149990
0.7383706,-0.4635991,0.059580617,8.457155,3.71923,100000
2.3070557,0.7235728,1.4181397,7.2469287,3.7639256,526000
-0.4532884,1.0479687,1.1707658,4.0384326,3.1127067,96500
-0.44778433,1.0258307,1.1393621,3.9991407,3.1459193,82500
0.822571,-0.10778579,0.862286,5.2756786,4.604287,100500
2.3022542,0.7225452,1.4166203,7.2467976,3.7666438,615000
2.2305646,0.6805425,1.4076283,7.2502294,3.726544,575000
1.8360687,1.0806366,0.6510982,6.504316,2.3816376,249500
2.3881364,0.50517035,1.5295457,7.4095187,3.9592533,690000
0.79511756,-0.15022986,0.9542121,8.545812,3.6516001,100000
1.9886878,1.1235207,0.18079568,6.2747383,2.255915,68500
10.528115,-0.14021312,1.7923276,5.988314,3.2691023,87980
9.116503,0.55781585,1.6958771,5.9245434,3.7325697,153000
9.965415,-0.20483112,1.9769384,6.0477185,3.0778768,69979
-0.3935095,0.7689159,1.589858,4.5598764,3.3413763,119000
8.313259,0.36481485,1.7925144,6.952184,3.4908822,750300
1.949022,1.1847551,0.37372124,6.236155,2.2653098,77490
9.313755,0.075431824,1.9331089,7.4663444,3.5066898,174900
0.6282149,-0.16329196,0.75265765,7.84311,3.5190532,139900
1.5333546,0.09775222,0.99967474,8.022483,3.8498995,445000
9.105432,0.16456228,2.0620227,7.1615167,3.6480432,226900
0.99707794,0.08639316,0.7952825,7.92687,3.917696,254990
0.08764954,0.027677372,1.2387482,7.775299,1.2835681,88900
1.2649609,0.42579696,1.9978944,7.2685146,2.7538934,120000
9.363696,0.47407636,1.483443,5.635539,3.532533,61999
10.13427,-0.56033516,1.9912584,5.88934,3.9575121,63990
10.116883,0.21518943,1.6431438,5.9877825,2.701557,59998
2.4013221,1.0945487,-0.14126599,5.8514175,2.2627301,80999
1.7072196,1.2134318,0.54462624,6.456619,1.9558471,124999
9.280609,0.18368514,2.0800607,7.209335,3.7839193,179999
1.8796753,0.95514494,0.82598156,6.4348593,2.2032475,119000
9.239032,-0.1434327,1.8535783,5.5819993,4.083466,93990
9.432308,-0.34369466,1.8516448,5.537058,4.043722,47000
9.184289,-0.11053835,1.978169,5.9915032,4.246667,168980
8.907328,0.70554584,2.478593,5.8358955,4.04131,249000
0.7776096,-0.32608986,0.4696276,8.253928,3.5027163,190000
0.7584782,0.03791315,0.7637165,8.730714,3.1709585,330000
9.828948,0.18050401,2.424914,7.119137,3.9600065,134999
0.9741157,0.36779287,2.1709578,7.152457,2.59049,125500
0.7783507,-0.324305,0.9738782,8.299516,3.5698833,135000
1.9226635,1.3325967,0.21573107,6.2517633,1.8959216,49888
0.4224482,-0.03458736,-0.02340159,8.349355,3.4733372,124999
0.89796656,0.042867836,0.75804055,7.87453,3.9443147,166860
2.6662078,0.4738269,1.8113366,7.164768,2.8081424,240000
-0.41274983,0.7655218,1.6072373,4.5540795,3.3536437,96930
0.25577822,-0.15376033,0.062033307,8.165127,3.3473577,148000
10.128376,-0.57091355,1.9967083,5.8844557,3.9566257,63980
9.660658,-0.703744,2.499711,6.882726,4.410512,88890
-0.3225747,0.55376935,1.7361969,4.8204784,3.3651738,153000
2.2750359,1.2964896,0.04001114,5.748741,2.2263954,53900
8.9511595,0.2442626,2.0225482,6.949884,3.6899362,284000
0.6385275,-0.27570906,1.0746453,5.533648,3.7638762,120000
2.4366405,0.49635535,1.6045716,7.174965,3.2118008,330000
1.7455325,0.57322955,1.4473205,7.151642,3.6136005,365000
8.7668,0.32430586,1.8683918,6.905211,3.8321319,158000
1.44061,0.2258958,1.2014247,7.488886,3.7061393,369000
10.334333,0.5814902,1.7779651,5.7010603,3.2411933,31990
0.47233218,0.5309254,4.112822,6.6658754,2.9850748,73755
0.23351105,0.19345273,1.5308932,5.228861,3.2341633,199000
1.8643314,1.3000138,0.2240058,6.3189993,1.8931112,53500
-0.11351212,-0.98635614,1.1908584,4.25612,1.9960103,62500
1.565013,0.46098387,1.409755,7.422609,3.650113,378000
-0.27978,-0.10142124,0.11543135,8.732177,1.4594506,80000
0.18393694,-0.27707747,0.29782176,7.804787,3.4006264,139900
-0.89899313,-0.010622432,0.6121547,7.8451986,1.9928712,71900
2.2857306,1.1963735,-0.023781812,5.7838864,2.2732623,71500
1.4604361,1.0657489,1.5631167,6.975215,2.7531226,274500
9.280423,0.2597844,1.9044175,5.7955093,4.0674076,97990
9.247859,-0.23232774,1.8893881,5.680396,4.1374464,90999
2.0433624,0.47209823,1.6246258,7.2810197,3.817273,345500
2.0286026,0.4660871,1.6280049,7.2615986,3.8160033,312000
9.168766,0.565091,1.8002431,6.056749,3.61679,139900
0.76404154,-0.080874115,0.8938023,8.424066,3.5477154,130000
1.9291583,1.0752368,0.33633018,6.3544407,1.801112,54000
1.1166922,0.24812973,0.79289925,7.8118114,3.588735,269000
1.6492969,0.66346353,1.2248018,7.341299,3.5179138,205000
10.187596,0.27057537,1.7409327,6.3577633,3.1568155,55000
1.4994999,0.576408,0.8916919,6.9049363,3.1216836,256000
0.5232979,-0.22417633,0.8129924,7.7404833,2.586447,90000
-0.17743811,0.81544286,0.99247825,4.1022224,3.1226969,83000
0.6602063,-0.31628594,1.0221484,5.390293,3.8185213,122000
1.4442178,0.17754082,4.4215646,7.3723016,3.871349,110000
1.8537244,0.814772,1.2146863,7.2489243,3.5298607,260000
0.057875596,0.05919584,1.4140992,4.7886295,3.199385,138500
0.7569656,-0.07670186,0.92367727,8.400003,3.5555692,125000
2.1239848,0.4781518,0.75448626,6.5549736,2.5500684,199000
0.9460086,0.3498977,2.2801418,7.172177,2.5379877,131890
1.8890942,1.29899,0.18486694,6.2914486,1.8995723,49890
1.1586577,-0.025343042,1.0357479,6.6308575,3.833121,141000
9.243107,-0.07094764,1.7898362,5.5973554,4.0057163,62000
-0.21523179,0.24320447,0.98847014,8.082135,2.0962677,239000
1.8746686,0.98310345,0.59068906,6.4569287,1.8378353,125000
0.76319945,0.5867687,1.466591,7.021364,2.292172,295000
0.06728598,0.1153059,0.91045827,7.9261446,1.3526872,80000
1.0545226,0.18082024,1.1389107,8.027313,3.5232356,245000
-0.15962213,-1.0085263,1.1333175,4.187547,1.8964316,71500
0.07622491,0.12166736,1.7880553,4.9612546,3.4402893,110000
0.49374664,0.53808177,1.4609883,5.950616,2.6798396,73500
-0.41654164,0.5383221,1.8524383,4.725493,3.5142024,78800
9.244802,0.15503189,1.5693363,7.574902,3.6228485,155000
0.92924255,0.002343478,0.8623553,5.4471626,4.5049663,109500
1.9849999,0.875442,0.44272724,6.497646,2.5968983,94500
9.293987,0.089086376,1.9336811,5.7834907,3.4612906,68000
9.647555,-0.7181789,2.5076118,6.903538,4.4058485,118000
1.1283716,-0.1303507,1.042458,8.372193,3.7383409,146900
-0.34419838,0.49065357,1.8245271,4.7906413,3.5151799,64000
9.306518,-0.014761936,1.811887,5.5673456,4.0875826,58500
-0.55174583,0.8433145,1.5666078,4.3628306,3.236667,103400
-0.46871167,1.0244793,1.1507938,4.00059,3.153515,93300
9.527247,-0.41614902,2.147134,6.6960807,4.003306,100000
9.243611,-0.20109445,1.8723077,5.6287346,4.118086,83000
-0.39713043,0.91778624,1.1250491,4.015104,3.2431946,99825
-0.28500193,0.13192227,0.71838117,8.469069,1.9836161,170000
-0.2573432,0.17401476,0.74680823,8.500666,1.9722497,170000
9.211563,-0.10941904,1.9767866,6.0329566,4.199039,117900
0.92958844,-0.0044090585,0.89121884,5.4733977,4.4994893,163350
1.6887144,0.77971935,1.239545,7.072375,3.6069937,314990
1.4578516,1.1453031,1.4189087,6.8027487,2.8511598,213800
1.6861961,0.76820886,1.2524068,7.0789847,3.6343591,289477
0.9388453,-0.0074817305,0.8429279,5.4364023,4.5175915,121605
-0.49649858,0.7119927,1.6400163,4.7287593,2.9065886,104000
1.6597835,0.80634457,1.235172,7.043526,3.5527594,222000
9.49087,0.11298014,1.3571732,7.879422,3.5654728,179400
9.14377,-0.088599175,2.017205,6.1832905,4.15658,115000
1.2288954,0.7278336,1.620213,6.943561,2.3489568,95000
1.4752874,0.6523511,1.4495376,7.302125,3.5578656,176999
0.26223427,0.48702168,4.1091547,6.128656,3.0816674,65145
0.52479416,-0.32288557,1.2497528,5.424381,3.599291,132800
0.83243454,-0.17713311,0.57133794,4.92716,3.1678045,61900
2.7657323,1.4536676,0.05153955,5.8011217,2.4312637,157800
1.511894,0.82846004,0.077261694,4.9099226,2.6377017,124900
10.52902,0.6018398,1.5546976,8.134937,3.563147,210000
9.789344,0.45154235,0.8731579,6.278845,2.9987733,42000
10.445783,0.41349822,1.5069245,6.653999,3.2066774,131500
1.7695436,0.6074255,1.4963692,7.240049,3.6027775,297999
1.1958443,-0.33438534,0.87104154,6.9568415,2.8328626,349999
0.95334256,0.11323924,0.61134404,8.095263,3.5408373,374500
2.4063742,0.9762038,-0.18576969,5.889212,2.3204403,68000
0.6445755,-0.20481077,0.86944306,7.7541904,2.8878787,163999
0.7076401,-0.24120602,0.13004845,8.508207,3.548679,116000
-0.29142866,0.080518804,0.58520156,7.6381497,1.9165031,105000
2.3091578,0.74226826,1.3538448,7.261609,3.7534773,589990
2.3877707,0.49596953,1.5447487,7.405511,3.9645934,899990
8.207624,0.5128497,1.5159075,7.167982,3.818979,595000
2.3154383,0.7116662,1.3963125,7.312463,3.797557,585000
-0.5913406,-0.05739334,0.57419044,7.7074738,2.0975797,71000
0.4013377,-0.05535306,0.0015177805,8.317429,3.4587176,130500
-0.58057076,-0.10241379,0.6627722,7.851639,2.1400466,96000
-0.30504513,-0.110146366,0.11293666,8.727794,1.4075947,119500
8.826324,0.17756559,1.0152072,6.286358,3.3741302,102400
9.416988,0.26323777,1.7866344,6.061855,4.0410795,255254
9.460644,0.24716327,1.7530642,6.000752,4.091522,170035
9.539041,0.21686819,1.784945,5.9331074,4.0505924,101401
9.625586,-0.46746373,2.1682334,6.378569,4.286195,127500
0.20920514,0.20329857,1.7259305,5.1787467,3.8108819,139000
2.4469275,0.4205857,1.5671518,7.123831,3.070221,309990
0.9036339,0.33792552,3.394278,6.891646,2.9088368,139900
0.21634541,0.18147439,1.1509652,7.7563267,1.2570977,38500
1.3907337,1.0704919,1.3568095,6.9552,2.67092,199000
10.463059,0.5385702,1.4650849,8.023104,3.597635,195000
0.7796994,0.053340796,3.9946785,6.1594605,3.180319,80500
1.1162323,-0.31465378,4.0195365,6.2579904,3.4630353,79781
10.5841465,0.5667081,1.3710657,6.827691,3.3623672,129900
0.8017528,0.014988427,4.050523,6.145689,3.2054904,85900
1.1414162,0.18921496,4.6979566,7.524845,4.32377,116900
8.951332,0.43898314,1.8000867,7.0809274,3.4863317,229000
0.4117095,0.3188285,4.525338,6.037025,3.0350502,100900
-0.28796387,0.2180457,0.7507815,8.456413,1.6888614,74988
-0.3406986,0.56815106,1.7346225,4.768779,3.395861,130000
1.9520869,1.0953269,0.33969545,6.326996,1.8166788,54000
9.337773,0.2176412,1.9165077,5.6993737,3.746365,95000
9.226118,0.35322323,0.8628173,6.1998096,3.1067896,57999
9.316825,0.11551556,1.9211813,5.760325,3.5000453,76000
0.7181789,-0.19372198,4.933794,5.959652,3.395384,89102
0.8105767,-0.18289815,0.601512,4.924435,3.1208777,89900
10.186854,0.5678768,1.8096724,6.082004,3.0570438,89999
0.27829552,0.021696145,1.4794852,5.1807156,3.5503552,191000
8.2976465,0.15296969,1.6383635,6.7671323,3.0096788,199000
0.25519574,-0.01382567,1.4323363,5.127766,3.4272883,180000
0.4804926,0.24918115,4.4520445,5.998848,2.9828033,76264
0.6864672,-0.36400968,0.938302,5.308767,3.847869,139900
0.4631803,0.26488727,4.4740977,6.0171733,2.9998932,74856
0.48539516,0.24850734,4.4659343,6.0376477,3.0111804,72632
2.0421598,0.9742582,1.2560025,7.1119976,3.527716,369050
0.076334216,0.12250278,1.1060857,4.437562,3.112843,134000
1.120829,0.19578364,4.7008758,7.535528,4.343451,117500
1.1379466,0.17708264,4.712451,7.507684,4.324334,115500
0.47970304,0.2509912,4.472385,6.028062,3.006327,73500
10.284585,0.29214868,1.5085598,6.4631343,2.9727533,139000
10.6775875,0.67583686,1.5202647,8.23874,3.6046197,180000
1.0192137,-0.14077309,0.79296964,8.064429,3.7201695,344999
2.1009455,1.0653784,1.5469055,6.935896,2.6346152,170000
0.48965555,0.23836939,4.478437,6.031652,3.0203044,71000
10.160383,-0.5354735,1.9830774,5.940862,4.000854,50999
0.57546765,0.14297308,4.5763974,6.0904007,3.1376803,87234
0.91010445,-0.31494123,1.0730375,8.449103,3.579757,129000
9.45232,0.42517176,2.0222647,6.080626,3.1410847,115000
1.0975635,0.31106073,4.321926,7.3652077,3.8575356,121900
0.4740513,0.53117996,4.1214013,6.6688423,2.9885304,74000
0.51364017,0.5273972,4.229564,6.7902837,3.018493,84000
1.4622195,0.06237582,4.982346,7.416194,4.208571,112500
0.3948985,0.32637298,4.4889793,6.010556,3.0181987,85600
2.29982,0.07551016,2.6210585,7.57018,3.3798842,161500
1.4795281,0.21181308,4.3399177,7.4325805,3.9593437,172200
0.8757562,0.41369992,2.0242846,7.056221,2.3308213,65000
1.489965,1.159811,1.5131626,6.943371,2.823111,275000
0.30780777,-0.5171589,1.4086756,5.0314007,3.1979876,89500
2.1497033,1.2244593,0.08463566,5.7306857,2.2426689,75000
8.69972,0.4894078,1.6789706,6.141784,3.2090461,109500
9.166486,-0.04895783,1.9758219,6.0888696,4.1929483,109990
2.8070698,0.037105717,1.8497959,7.26011,2.590414,195000
10.51396,-0.11431885,1.7818878,5.997866,3.2796452,95990
9.269402,-0.13235644,1.869135,7.6288085,3.3379123,119450
0.9459356,0.043660585,0.96813005,7.9537416,3.786845,227000
8.45325,0.4919697,1.7887498,6.3041987,3.0505364,161900
9.519159,0.21198285,2.2503393,7.0657997,3.85953,176500
0.71967536,-0.19341095,4.9333262,5.9600406,3.3958585,84500
1.0260736,0.0843061,0.8468999,8.0581045,3.7966216,299999
8.436799,0.50501984,1.6446091,7.071321,3.7542427,399000
1.9601778,1.1199889,0.2993587,6.309253,1.7857636,53800
1.4830126,0.09816025,4.864462,7.402758,4.1099734,130165
10.826652,0.7062677,1.36277,6.6734743,3.2251945,61980
1.0440117,0.3460906,3.3260322,7.0636754,3.0122006,159000
0.25114605,-0.15262079,0.066151835,8.1737,3.3265831,104900
1.2461205,0.5707806,2.3183606,7.197682,2.7079413,107690
1.2592022,0.58785266,2.33057,7.2085605,2.7341042,124630
0.8954343,0.36760446,3.435483,6.8940725,2.9122558,74000
1.2415369,0.23455898,4.460659,7.5161543,4.1146107,175123
0.15893614,0.16883895,1.1093237,7.732404,1.1716089,80000
1.7764809,0.5667324,1.3575114,7.2669444,3.554404,329999
-0.01445823,-0.1204168,0.7098631,8.198146,2.2456577,91000
9.132506,0.5203709,1.9408976,5.9271216,3.4598732,53500
0.9421591,0.36540058,2.2789407,7.16005,2.517985,119790
1.5989091,0.6201807,1.2085828,7.365951,3.5252974,292000
0.9734539,0.13107741,0.99222016,8.268469,3.3091238,425000
8.271605,0.52184194,1.5095139,7.0799685,3.7764428,590000
1.9649652,1.3586231,0.18836938,6.1967564,1.8986248,43999
-0.536109,0.734291,1.6536323,4.7178955,2.8562267,80000
8.272287,0.55169535,1.7904769,6.555976,3.37234,265000
0.94880986,-0.16776714,4.131187,6.144843,3.371986,125500
0.7989144,0.014283391,4.0562572,6.142695,3.2009728,85900
0.33733666,0.39251593,4.213286,5.7185802,2.8724198,109900
1.2842968,0.63655055,1.4628948,6.929574,3.5730357,228000
10.206969,0.4605695,1.5744985,7.9633946,3.5616803,200000
0.7312943,-0.46219963,0.08092773,8.454213,3.7148628,97990
0.32793394,-0.32699612,0.4994232,7.825091,3.3831434,74740
1.4718653,0.050061554,5.0274906,7.4156227,4.227609,123400
1.3859324,0.21963483,4.5040236,7.4139676,3.9462278,184691
1.4690672,0.05324094,5.042674,7.4163094,4.2334914,152892
8.595225,0.5741964,1.2198657,6.774433,3.7415588,154990
-0.15088017,-0.051611986,0.5869972,8.485096,2.013984,139000
0.1614882,0.13285072,1.1862359,7.7924514,1.2142035,72900
1.0375363,0.14585064,0.86806685,7.91466,3.7195904,245000
9.377043,0.0797493,1.7674243,7.564568,3.495266,99900
8.377385,0.46783093,1.7830415,6.77801,3.543285,278000
9.819069,0.12170312,2.4360125,7.052286,4.007008,114999
8.417912,0.47472113,1.8320216,6.3376317,3.0283926,228000
1.9311473,0.98396367,0.50618076,6.4185977,1.8283981,124000
-0.70722055,-0.011331004,0.5665933,7.7406793,2.0459158,73850
8.609732,0.750219,1.2299889,6.2862487,3.3608365,139000
1.2383562,0.5852728,2.3420157,7.1879506,2.689265,94380
1.2547306,0.58771306,2.3405285,7.207614,2.702197,113740
0.9453985,0.37326777,2.24231,7.136046,2.4632955,101640
-0.06968632,-0.027722716,0.36801526,8.387267,1.299081,63000
9.874766,-0.32530278,1.9923217,6.1060824,3.2906039,64999
8.51104,0.5440893,1.755807,6.876997,3.6937225,295000
9.30596,0.36595866,2.068217,6.1144648,3.002048,194900
9.779322,-0.48546687,2.3572316,6.6027145,4.44322,119900
9.554259,-0.474675,2.1393313,6.5188723,4.452997,124000
0.84611505,-0.034279224,1.0262036,8.307096,3.7123268,121000
9.197676,0.025252257,1.5968238,7.505706,3.4770193,110000
0.7171593,-0.104259565,0.4486343,8.543192,3.5573866,184900
1.2181674,0.57618487,2.3589504,7.222118,2.6586232,96800
1.1163493,0.30860883,4.314846,7.3869123,3.8778815,129000
1.9304246,1.1636938,0.35701442,6.2909274,2.268601,104900
1.1492174,-0.004000229,1.1416856,8.180634,3.641886,295000
-0.30292565,0.36547226,1.0211608,7.9224734,1.9080802,116000
1.9338905,1.3303397,0.20522995,6.2354684,1.9173335,49480
-0.08566505,0.36625594,1.2744514,8.171775,2.010364,106000
9.2276125,0.15296227,2.1777563,7.219101,3.3982573,145000
0.024107926,-0.041501094,0.6805682,8.387671,2.245358,68000
8.596398,0.5572162,1.2484405,6.8296795,3.7748811,252000
1.2250252,0.11989092,4.762499,7.4595556,4.305397,116900
0.7028945,-0.19332881,0.87363696,7.742902,2.939166,187000
0.6148602,-0.15987617,0.11090575,8.715106,3.577052,114900
4.3924956,2.2159858,1.6049008,6.9135685,4.199171,229000
0.62929165,0.11513047,4.419242,6.115632,3.1349475,85600
10.491901,0.5440634,1.4389404,7.483333,3.642305,245000
1.87863,1.3026785,0.19812533,6.3010993,1.8874474,52400
1.0988314,-0.045106333,1.1000941,8.207737,3.6614375,200000
0.777808,-0.35760942,0.3862179,8.430797,3.6627808,227000
0.84647316,-0.17490913,1.0492107,8.27572,3.6490438,156000
0.090620086,0.2013545,1.0616766,7.703704,1.15173,74700
2.2205567,0.628572,1.434708,7.3854074,3.813489,395000
1.2569702,0.5927914,2.2883005,7.1801577,2.730246,103100
9.076782,0.24543965,0.9915564,6.2345085,2.9427166,128000
9.296162,0.25670367,2.1800263,7.205095,3.5349147,165000
2.3198128,0.15852316,2.19678,7.41908,3.423975,296450
8.876597,0.61863965,1.5797484,6.0622597,3.3937225,160000
1.0326858,0.83496875,1.3225085,6.7918525,2.5350804,179900
-0.20551892,-0.08605956,0.18769039,8.704452,1.6608729,100000
9.3378,0.15070088,2.2488577,7.20761,3.4569504,154000
9.147528,-0.04398332,2.009802,6.160341,4.142833,120000
9.6245,0.39067245,0.8364782,6.18891,2.9393404,62900
9.622399,-0.31238395,2.0189204,6.339225,3.5484974,74900
2.1943283,0.9820147,1.589361,6.9256244,2.4700794,160000
2.0491807,0.99621123,0.2014978,6.226938,2.2400203,120000
2.1859167,0.99439,1.5936594,6.935637,2.4868522,165000
0.79292995,-0.018312676,0.93879724,8.373159,3.6254504,125000
2.1566017,0.72889334,1.5062388,7.2020297,3.1517298,345000
0.6898109,-0.37020496,0.9117519,5.2651043,3.8603663,133999
0.052348755,0.088214986,1.1338646,4.4511504,3.1233325,100499
10.459592,0.55192864,1.5755937,7.592354,3.5426002,198000
10.782638,0.66567504,1.3567867,6.7259297,3.215458,98999
8.97963,0.8238602,2.4908903,5.743927,3.7423315,94400
-0.5798052,0.26654908,0.1446343,9.074194,1.4445654,74990
10.137059,-0.4621818,1.9769683,5.9794636,3.9916875,110000
2.097323,0.6235967,0.7587462,6.485918,2.1914194,175000
8.8938675,0.80296576,1.0847964,6.0385814,3.3923566,113000
0.6932469,-0.1437131,0.12904482,8.508149,3.49792,149000
10.502061,-0.113367654,1.784699,5.9893203,3.3571591,99999
1.4202058,0.53368574,2.203561,7.3388815,2.9911575,165770
1.5176803,0.5397057,2.0256286,7.4471188,3.1484842,209330
1.4573004,0.5305956,2.1223366,7.4237804,3.079464,204490
1.1178713,0.28420955,2.0820198,7.3252883,2.7779949,180290
8.064499,0.6219631,1.5351877,7.172087,3.8358989,258000
0.059456278,-0.006480834,1.2277511,7.7859583,1.2969512,125000
-0.04261367,0.105655044,0.72216994,8.396416,1.3825921,65000
-0.175433,-0.025931373,0.5083107,8.569357,1.9866854,145000
0.88783854,-0.11383493,1.0131129,8.246912,3.7355492,145000
-0.48642692,1.087062,1.1608492,3.9951987,3.0983949,82500
-0.11140218,-1.0047255,1.1729,4.249378,2.0178895,67500
9.258137,0.03112328,1.8404425,5.692995,4.121711,95000
10.518635,0.5195867,1.3468757,6.837911,3.367965,132000
0.5165549,0.51410896,4.2476625,6.7857223,3.0455883,77308
-0.45508927,1.0524133,1.1770581,4.038015,3.111611,86350
1.5804601,0.6942916,1.4181412,7.267705,3.576719,339000
9.332675,0.16033995,2.0896163,7.309785,3.6232617,169000
10.703058,0.6238444,1.3531046,6.9335785,3.3848624,60000
8.108117,0.517647,1.6060168,7.253907,3.8126018,798000
9.235745,-0.1206752,1.8489796,5.5770617,4.072963,101990
9.432589,0.3642027,1.9597135,6.076016,2.9025946,73000
9.889326,0.10800337,1.961327,6.630271,4.002049,108990
-0.46662745,0.91628605,1.178841,3.973631,3.298282,94350
9.068075,0.29895842,1.9634919,7.2448826,3.6113033,337000
-0.4131983,0.9971434,1.1184989,4.018021,3.1600769,88400
9.592087,0.64372617,1.3097649,6.4854198,3.4171872,144900
1.4360238,0.6384734,1.9274601,7.1541176,2.8824284,131000
10.072934,-0.52049404,1.9489757,5.8462505,3.8550398,59889
9.84019,0.13603309,2.4834135,7.115477,4.0136423,105000
8.966994,0.8221937,2.4609556,5.7621703,3.7272644,81447
-0.6655132,0.14801122,0.68749315,7.673653,1.8453532,75000
-0.08612506,0.093452744,1.3032715,8.159441,1.8829204,120000
8.949151,0.8282877,2.5048287,5.7476506,3.753348,97672
0.5138559,0.5518914,4.252484,6.8087935,2.9948983,81447
0.94480807,0.35830143,2.2782562,7.1691504,2.5279088,121000
1.777949,1.2885083,1.4136915,6.881886,2.8265412,190000
9.580806,-0.46043324,2.1385858,6.360264,4.2960896,128000
0.2114246,0.21071193,1.1674858,7.7365365,1.2070234,61990
0.51505584,0.5508939,4.2554846,6.80951,2.9990814,91640
10.187875,0.5758192,1.8241711,5.962837,3.0428457,20000
8.400163,0.44706514,1.7150624,6.899898,3.5770204,360000
0.8185838,0.0486793,1.0458125,5.589439,4.2515526,132900
8.431901,0.51774293,1.6451356,6.9498568,3.707831,598999
0.5139519,0.5506376,4.2545147,6.8087425,2.9988642,91626
8.567695,0.4687464,1.895242,6.757404,3.385134,277000
8.8817215,0.42581657,0.9445267,6.289285,3.35116,63500
0.89290196,-0.030655138,1.0685365,8.232175,3.6999276,129900
8.818996,0.85450685,2.6274018,5.7823606,3.8538485,140000
0.6759187,-0.21579106,0.88636094,7.776964,2.9541135,174500
1.1226426,0.30673918,4.3144546,7.3931894,3.8858202,129000
8.4441,0.51241213,1.6860343,6.267764,3.07653,175000
0.2820482,-0.61529964,1.3775814,4.914178,3.1596894,78500
0.42219284,-0.046914235,-0.014587901,8.333378,3.4736245,124700
0.15697268,0.28884122,1.2481371,7.895979,1.3873969,86000
0.41852048,-0.02405848,-0.02529301,8.345678,3.471779,124899
1.9874908,1.123687,0.17616121,6.2658057,2.2507217,134999
10.302288,0.59315956,1.7695329,5.7769923,3.1954741,88000
9.3539,0.2766429,1.9649241,7.013136,3.3486693,110000
9.445772,0.01468873,1.8428446,6.348588,3.4308035,265000
9.518809,0.16475427,2.1425302,7.1822686,3.6610346,84980
8.726852,0.4467336,2.0973675,6.289495,3.0195837,128000
9.881166,-0.09160638,2.0355575,6.5309987,4.254271,128500
0.20962524,-0.06906248,1.4084021,5.1249895,3.3298893,125000
9.336809,0.25578976,1.8827649,5.8541026,4.1294484,103600
10.107331,-0.56477976,2.002662,5.8911495,3.9249623,58990
9.067914,0.6720787,2.3282263,5.7987213,3.857527,130000
9.127261,0.61935824,2.2735417,5.9603095,3.4045558,139999
1.1130589,0.28324568,2.986594,7.118851,2.8557286,157000
0.7434055,-0.46156764,0.05298789,8.461178,3.7102444,142999
9.269228,0.031843785,1.8807845,5.670389,3.9454148,115000
10.522749,-0.1787848,1.8155168,5.9030986,3.3584821,80999
